Municipality,SWE
Kvinesdal,"[32.0, 31.30000114440918, 35.400001525878906, 73.4000015258789, 96.80000305175781, 217.5, 69.5999984741211, 96.80000305175781, 48.79999923706055, 235.8000030517578, 27.899999618530273, 24.600000381469727, 28.0, 15.5, 16.0, 62.20000076293945, 45.900001525878906, 42.29999923706055, 58.400001525878906, 91.5, 50.20000076293945, 85.80000305175781, 9.40000057220459, 32.29999923706055, 73.20000457763672, 50.0, 58.10000228881836, 15.699999809265137]"
Lindesnes,"[80.0, 38.900001525878906, 57.20000076293945, 25.200000762939453, 244.3000030517578, 448.8000183105469, 103.0999984741211, 165.1999969482422, 124.0999984741211, 656.0, 53.70000076293945, 51.20000076293945, 19.100000381469727, 20.899999618530273, 18.100000381469727, 78.4000015258789, 261.70001220703125, 61.60000228881836, 95.5999984741211, 232.3000030517578, 66.0999984741211, 151.1999969482422, 44.400001525878906, 121.9000015258789, 177.90000915527344, 97.30000305175781, 213.60000610351562, 68.0]"
Lyngdal,"[58.29999923706055, 32.0, 39.400001525878906, 4.300000190734863, 176.8000030517578, 360.0, 89.4000015258789, 127.0999984741211, 65.9000015258789, 452.0, 31.0, 29.100000381469727, 20.100000381469727, 12.699999809265137, 4.599999904632568, 61.5, 46.79999923706055, 54.29999923706055, 50.29999923706055, 35.29999923706055, 46.400001525878906, 84.4000015258789, 16.0, 17.899999618530273, 71.0, 45.60000228881836, 78.4000015258789, 24.399999618530273]"
Mandal,"[29.399999618530273, 38.900001525878906, 44.900001525878906, 5.200000286102295, 248.60000610351562, 380.3999938964844, 93.9000015258789, 139.3000030517578, 110.20000457763672, 620.6000366210938, 63.0, 48.0, 10.100000381469727, 20.899999618530273, 4.400000095367432, 81.70000457763672, 253.5, 72.80000305175781, 106.0, 162.10000610351562, 75.20000457763672, 158.40000915527344, 47.10000228881836, 95.70000457763672, 96.9000015258789, 67.80000305175781, 161.5, 23.700000762939453]"
Marnardal,"[83.30000305175781, 68.70000457763672, 81.80000305175781, 53.60000228881836, 190.6999969482422, 370.20001220703125, 144.3000030517578, 220.8000030517578, 133.10000610351562, 376.20001220703125, 43.60000228881836, 244.10000610351562, 71.5, 109.0, 8.90000057220459, 80.9000015258789, 317.20001220703125, 209.3000030517578, 232.60000610351562, 323.5, 104.0, 140.40000915527344, 116.0, 156.6999969482422, 135.10000610351562, 108.5, 256.0, 113.9000015258789]"
Sirdal,"[868.0, 1021.2999877929688, 356.3999938964844, 413.20001220703125, 797.0, 451.0, 1442.800048828125, 886.5, 494.6000061035156, 662.2999877929688, 925.4000244140625, 631.9000244140625, 897.2999877929688, 924.9000244140625, 1429.0999755859375, 1196.5999755859375, 633.4000244140625, 687.7999877929688, 621.0, 668.4000244140625, 1056.9000244140625, 1029.800048828125, 1336.5999755859375, 779.6000366210938, 513.1000366210938, 760.6000366210938, 633.2000122070312, 789.1000366210938]"
Songdalen,"[116.9000015258789, 259.8999938964844, 96.9000015258789, 61.20000076293945, 235.90000915527344, 447.5, 356.8000183105469, 303.6000061035156, 214.0, 486.3000183105469, 47.29999923706055, 333.5, 99.70000457763672, 195.0, 156.5, 100.0, 374.8000183105469, 462.3000183105469, 280.3000183105469, 346.8999938964844, 114.5, 184.6999969482422, 118.0, 272.8999938964844, 195.60000610351562, 243.3000030517578, 308.8999938964844, 347.5]"
Søgne,"[47.400001525878906, 28.700000762939453, 58.60000228881836, 15.90000057220459, 318.0, 483.8000183105469, 109.9000015258789, 161.6999969482422, 116.70000457763672, 444.3999938964844, 59.900001525878906, 76.9000015258789, 10.90000057220459, 18.700000762939453, 9.90000057220459, 79.0999984741211, 335.3000183105469, 96.5999984741211, 188.6999969482422, 260.70001220703125, 104.5, 181.90000915527344, 51.79999923706055, 121.80000305175781, 81.0999984741211, 62.0, 208.40000915527344, 39.5]"
Vennesla,"[54.60000228881836, 54.79999923706055, 69.5999984741211, 36.10000228881836, 248.40000915527344, 481.6000061035156, 109.0, 206.3000030517578, 140.90000915527344, 494.8000183105469, 48.900001525878906, 115.0, 27.80000114440918, 38.79999923706055, 8.600000381469727, 57.60000228881836, 349.8999938964844, 137.90000915527344, 152.6999969482422, 165.8000030517578, 55.29999923706055, 108.0999984741211, 56.20000076293945, 102.5, 127.80000305175781, 84.70000457763672, 187.3000030517578, 68.9000015258789]"
Åseral,"[185.60000610351562, 365.0, 190.40000915527344, 55.900001525878906, 249.40000915527344, 498.5, 532.7000122070312, 494.20001220703125, 343.3999938964844, 359.5, 82.0999984741211, 245.6999969482422, 184.10000610351562, 258.6000061035156, 169.40000915527344, 154.8000030517578, 318.20001220703125, 458.8000183105469, 367.5, 271.5, 158.60000610351562, 219.8000030517578, 135.40000915527344, 256.3999938964844, 232.6999969482422, 304.5, 291.0, 254.60000610351562]"
Bjerkreim,"[220.5, 707.5, 171.10000610351562, 143.40000915527344, 365.1000061035156, 279.6000061035156, 373.8000183105469, 567.1000366210938, 266.1000061035156, 215.8000030517578, 56.70000076293945, 67.0999984741211, 301.0, 280.8000183105469, 60.29999923706055, 98.80000305175781, 163.40000915527344, 111.30000305175781, 252.1999969482422, 60.70000076293945, 292.3999938964844, 212.6999969482422, 76.4000015258789, 196.40000915527344, 67.5999984741211, 117.20000457763672, 236.5, 124.5]"
Bokn,"[39.5, 82.70000457763672, 39.70000076293945, 3.9000000953674316, 12.90000057220459, 36.900001525878906, 25.600000381469727, 63.79999923706055, 41.0, 83.20000457763672, 35.5, 6.099999904632568, 35.900001525878906, 9.800000190734863, 7.700000286102295, 33.20000076293945, 16.600000381469727, 25.700000762939453, 71.20000457763672, 60.29999923706055, 56.60000228881836, 22.600000381469727, 17.0, 19.100000381469727, 54.900001525878906, 40.400001525878906, 59.70000076293945, 26.700000762939453]"
Eigersund,"[48.79999923706055, 41.60000228881836, 57.60000228881836, 15.40000057220459, 47.0, 111.70000457763672, 54.400001525878906, 90.80000305175781, 58.79999923706055, 163.40000915527344, 36.79999923706055, 9.800000190734863, 33.70000076293945, 11.0, 23.5, 53.20000076293945, 47.20000076293945, 44.10000228881836, 72.9000015258789, 55.0, 57.79999923706055, 54.29999923706055, 17.30000114440918, 6.099999904632568, 75.0, 62.60000228881836, 83.20000457763672, 22.30000114440918]"
Finnøy,"[58.79999923706055, 60.400001525878906, 29.0, 4.599999904632568, 15.800000190734863, 31.80000114440918, 26.600000381469727, 55.79999923706055, 37.60000228881836, 64.80000305175781, 34.900001525878906, 3.200000047683716, 56.10000228881836, 4.700000286102295, 17.30000114440918, 34.70000076293945, 36.400001525878906, 27.700000762939453, 45.400001525878906, 47.29999923706055, 37.400001525878906, 11.199999809265137, 12.100000381469727, 20.100000381469727, 45.29999923706055, 32.900001525878906, 47.29999923706055, 19.5]"
Forsand,"[126.9000015258789, 139.6999969482422, 65.9000015258789, 71.0999984741211, 69.70000457763672, 153.60000610351562, 132.3000030517578, 74.70000457763672, 65.30000305175781, 116.20000457763672, 29.899999618530273, 16.899999618530273, 103.0999984741211, 35.60000228881836, 23.100000381469727, 57.0, 47.400001525878906, 43.10000228881836, 62.10000228881836, 30.399999618530273, 59.60000228881836, 35.900001525878906, 26.80000114440918, 36.5, 35.0, 73.20000457763672, 124.30000305175781, 34.0]"
Gjesdal,"[248.0, 687.1000366210938, 138.10000610351562, 121.4000015258789, 297.70001220703125, 249.1999969482422, 372.6000061035156, 494.3000183105469, 310.0, 245.0, 67.5, 80.9000015258789, 369.5, 337.1000061035156, 68.4000015258789, 115.0999984741211, 174.90000915527344, 111.30000305175781, 256.20001220703125, 68.20000457763672, 305.70001220703125, 184.90000915527344, 86.4000015258789, 229.60000610351562, 97.5999984741211, 187.8000030517578, 290.8999938964844, 165.5]"
Haugesund,"[15.0, 52.79999923706055, 16.600000381469727, 4.300000190734863, 22.899999618530273, 40.0, 23.200000762939453, 81.4000015258789, 42.0, 87.80000305175781, 47.400001525878906, 8.800000190734863, 42.70000076293945, 8.600000381469727, 7.800000190734863, 41.5, 38.10000228881836, 21.30000114440918, 69.9000015258789, 50.10000228881836, 56.60000228881836, 59.0, 20.200000762939453, 16.80000114440918, 70.20000457763672, 49.5, 57.400001525878906, 30.30000114440918]"
Hjelmeland,"[106.5, 117.5999984741211, 63.20000076293945, 18.399999618530273, 34.20000076293945, 68.5999984741211, 61.900001525878906, 87.5999984741211, 60.5, 66.80000305175781, 38.400001525878906, 6.800000190734863, 105.0999984741211, 34.29999923706055, 24.80000114440918, 62.10000228881836, 61.0, 50.5, 88.70000457763672, 76.5, 80.20000457763672, 38.900001525878906, 28.899999618530273, 21.80000114440918, 70.0, 75.20000457763672, 132.60000610351562, 38.400001525878906]"
Hå,"[32.0, 32.900001525878906, 18.100000381469727, 13.90000057220459, 46.79999923706055, 75.5, 26.80000114440918, 80.30000305175781, 40.79999923706055, 154.1999969482422, 49.20000076293945, 5.099999904632568, 27.80000114440918, 3.4000000953674316, 0.0, 56.400001525878906, 51.29999923706055, 25.5, 68.5999984741211, 31.80000114440918, 74.0, 22.200000762939453, 19.200000762939453, 12.5, 56.20000076293945, 57.60000228881836, 81.9000015258789, 30.80000114440918]"
Karmøy,"[23.200000762939453, 80.20000457763672, 27.30000114440918, 4.599999904632568, 20.899999618530273, 46.29999923706055, 39.900001525878906, 81.5, 45.60000228881836, 93.0, 43.79999923706055, 9.100000381469727, 41.79999923706055, 11.40000057220459, 9.600000381469727, 39.70000076293945, 21.399999618530273, 24.30000114440918, 92.80000305175781, 67.9000015258789, 60.29999923706055, 62.20000076293945, 25.899999618530273, 18.899999618530273, 75.5999984741211, 35.10000228881836, 67.9000015258789, 21.700000762939453]"
Klepp,"[41.29999923706055, 42.29999923706055, 16.399999618530273, 3.5, 21.700000762939453, 42.79999923706055, 21.80000114440918, 73.5, 37.900001525878906, 55.60000228881836, 17.399999618530273, 4.400000095367432, 24.100000381469727, 3.200000047683716, 0.20000000298023224, 34.0, 31.5, 27.899999618530273, 37.5, 20.399999618530273, 26.100000381469727, 10.300000190734863, 13.100000381469727, 12.800000190734863, 25.0, 32.5, 31.700000762939453, 27.399999618530273]"
Kvitsøy,"[29.0, 52.0, 33.900001525878906, 5.300000190734863, 10.90000057220459, 29.899999618530273, 20.5, 41.70000076293945, 40.900001525878906, 79.80000305175781, 37.10000228881836, 7.200000286102295, 18.700000762939453, 6.599999904632568, 3.200000047683716, 9.40000057220459, 8.0, 23.5, 50.29999923706055, 54.400001525878906, 39.400001525878906, 28.80000114440918, 9.40000057220459, 13.199999809265137, 34.5, 31.0, 25.100000381469727, 17.100000381469727]"
Lund,"[73.30000305175781, 58.29999923706055, 73.30000305175781, 66.0, 119.20000457763672, 257.70001220703125, 63.10000228881836, 107.4000015258789, 74.5, 273.1000061035156, 34.5, 28.700000762939453, 70.70000457763672, 19.200000762939453, 29.80000114440918, 89.0, 48.5, 48.0, 91.4000015258789, 114.70000457763672, 84.9000015258789, 109.9000015258789, 31.899999618530273, 22.0, 110.0999984741211, 97.0, 133.5, 26.399999618530273]"
Randaberg,"[36.29999923706055, 38.70000076293945, 29.399999618530273, 2.4000000953674316, 14.600000381469727, 19.399999618530273, 13.5, 27.200000762939453, 35.900001525878906, 78.4000015258789, 38.79999923706055, 4.300000190734863, 16.200000762939453, 1.3000000715255737, 2.6000001430511475, 11.0, 6.900000095367432, 17.700000762939453, 36.20000076293945, 22.899999618530273, 40.20000076293945, 35.0, 7.300000190734863, 16.200000762939453, 27.0, 30.100000381469727, 21.0, 14.699999809265137]"
Sandnes,"[43.5, 44.5, 16.100000381469727, 1.399999976158142, 16.200000762939453, 27.700000762939453, 16.200000762939453, 47.29999923706055, 37.20000076293945, 63.29999923706055, 23.899999618530273, 3.9000000953674316, 35.400001525878906, 4.900000095367432, 0.4000000059604645, 30.399999618530273, 10.100000381469727, 16.30000114440918, 37.29999923706055, 22.700000762939453, 30.30000114440918, 19.600000381469727, 11.800000190734863, 14.5, 25.399999618530273, 31.0, 24.200000762939453, 21.200000762939453]"
Sauda,"[109.4000015258789, 170.6999969482422, 204.6999969482422, 32.10000228881836, 57.5, 160.10000610351562, 225.6999969482422, 409.8000183105469, 91.20000457763672, 159.8000030517578, 40.5, 51.29999923706055, 194.40000915527344, 135.40000915527344, 33.10000228881836, 79.4000015258789, 57.900001525878906, 127.0, 208.8000030517578, 84.5, 130.5, 115.30000305175781, 55.29999923706055, 39.5, 145.1999969482422, 165.5, 309.1000061035156, 125.5]"
Sokndal,"[58.20000076293945, 56.400001525878906, 84.80000305175781, 34.29999923706055, 98.80000305175781, 261.8000183105469, 66.0999984741211, 113.9000015258789, 77.5, 261.3999938964844, 43.900001525878906, 18.700000762939453, 35.400001525878906, 21.80000114440918, 26.600000381469727, 62.0, 46.70000076293945, 49.79999923706055, 86.30000305175781, 97.0999984741211, 75.4000015258789, 70.70000457763672, 20.600000381469727, 19.899999618530273, 116.0999984741211, 70.0999984741211, 94.9000015258789, 26.899999618530273]"
Sola,"[43.29999923706055, 45.10000228881836, 19.5, 1.100000023841858, 12.199999809265137, 22.899999618530273, 13.5, 44.400001525878906, 35.70000076293945, 65.70000457763672, 24.899999618530273, 3.700000047683716, 17.200000762939453, 4.599999904632568, 1.100000023841858, 28.0, 10.100000381469727, 19.0, 32.20000076293945, 24.399999618530273, 29.30000114440918, 18.80000114440918, 9.100000381469727, 14.699999809265137, 20.80000114440918, 34.29999923706055, 32.900001525878906, 17.700000762939453]"
Stavanger,"[46.400001525878906, 47.70000076293945, 24.0, 2.200000047683716, 19.0, 32.29999923706055, 14.100000381469727, 42.0, 51.70000076293945, 68.80000305175781, 42.400001525878906, 2.299999952316284, 33.60000228881836, 0.800000011920929, 0.800000011920929, 29.899999618530273, 10.800000190734863, 25.399999618530273, 35.70000076293945, 15.699999809265137, 45.400001525878906, 47.29999923706055, 10.800000190734863, 19.899999618530273, 33.20000076293945, 35.70000076293945, 33.70000076293945, 22.80000114440918]"
Strand,"[83.5999984741211, 88.30000305175781, 28.700000762939453, 10.199999809265137, 23.700000762939453, 76.4000015258789, 36.900001525878906, 52.400001525878906, 58.79999923706055, 67.0, 36.29999923706055, 4.800000190734863, 50.900001525878906, 23.0, 26.700000762939453, 42.79999923706055, 19.5, 34.0, 49.900001525878906, 46.0, 36.60000228881836, 24.200000762939453, 20.100000381469727, 21.30000114440918, 38.10000228881836, 40.10000228881836, 67.20000457763672, 22.30000114440918]"
Suldal,"[103.5999984741211, 141.40000915527344, 123.70000457763672, 20.100000381469727, 36.79999923706055, 108.0999984741211, 140.40000915527344, 279.1000061035156, 98.0999984741211, 81.0, 41.60000228881836, 21.0, 162.10000610351562, 99.4000015258789, 40.0, 91.4000015258789, 87.4000015258789, 129.3000030517578, 167.5, 104.5999984741211, 146.10000610351562, 64.30000305175781, 63.5, 24.399999618530273, 107.70000457763672, 116.0999984741211, 269.20001220703125, 88.5999984741211]"
Time,"[50.60000228881836, 53.5, 26.30000114440918, 11.90000057220459, 46.900001525878906, 68.5, 64.5, 89.80000305175781, 47.60000228881836, 104.0, 26.0, 7.599999904632568, 45.60000228881836, 2.700000047683716, 15.100000381469727, 58.0, 42.60000228881836, 31.600000381469727, 77.70000457763672, 23.899999618530273, 47.70000076293945, 24.600000381469727, 14.0, 28.200000762939453, 33.900001525878906, 57.79999923706055, 67.0999984741211, 45.0]"
Tysvær,"[37.29999923706055, 67.20000457763672, 33.5, 19.200000762939453, 20.899999618530273, 46.0, 33.0, 85.4000015258789, 52.0, 77.80000305175781, 39.5, 8.300000190734863, 58.70000076293945, 11.699999809265137, 24.80000114440918, 41.70000076293945, 37.10000228881836, 28.0, 68.30000305175781, 51.10000228881836, 75.5999984741211, 43.0, 18.0, 20.200000762939453, 55.60000228881836, 49.79999923706055, 68.9000015258789, 48.70000076293945]"
Vindafjord,"[338.0, 1170.5999755859375, 326.8000183105469, 227.1999969482422, 563.9000244140625, 416.8999938964844, 807.7000122070312, 946.2000122070312, 633.0, 514.2000122070312, 396.70001220703125, 188.5, 514.0, 550.5, 587.1000366210938, 446.8000183105469, 262.20001220703125, 269.3999938964844, 518.2999877929688, 253.10000610351562, 598.7999877929688, 404.8000183105469, 702.7000122070312, 391.6000061035156, 197.40000915527344, 407.1000061035156, 483.0, 261.3999938964844]"
Askøy,"[31.600000381469727, 32.400001525878906, 18.700000762939453, 16.30000114440918, 42.0, 36.70000076293945, 52.60000228881836, 98.4000015258789, 64.9000015258789, 73.5999984741211, 51.29999923706055, 25.0, 29.700000762939453, 5.700000286102295, 13.199999809265137, 27.5, 16.200000762939453, 28.200000762939453, 81.5999984741211, 24.30000114440918, 68.5999984741211, 35.900001525878906, 16.80000114440918, 29.100000381469727, 47.900001525878906, 93.9000015258789, 138.3000030517578, 37.900001525878906]"
Austrheim,"[39.20000076293945, 45.29999923706055, 22.200000762939453, 39.20000076293945, 35.400001525878906, 88.9000015258789, 43.10000228881836, 143.8000030517578, 48.20000076293945, 106.4000015258789, 41.10000228881836, 7.300000190734863, 39.5, 41.0, 20.600000381469727, 39.60000228881836, 33.60000228881836, 54.29999923706055, 112.20000457763672, 65.5, 87.30000305175781, 61.400001525878906, 41.60000228881836, 27.399999618530273, 135.5, 64.5, 114.4000015258789, 63.60000228881836]"
